Time,Data
18.853 sec,-2.79052921039349
18.854 sec,-2.79269693258182
18.855 sec,-2.79476893796128
18.856 sec,-2.7967449184339
18.857 sec,-2.79862457494981
18.858 sec,-2.80040761753839
18.859 sec,-2.80209376533852
18.86 sec,-2.80368274662789
18.861 sec,-2.8051742988515
18.862 sec,-2.80656816864915
18.863 sec,-2.80786411188216
18.864 sec,-2.80906189365912
18.865 sec,-2.81016128836071
18.866 sec,-2.81116207966367
18.867 sec,-2.81206406056384
18.868 sec,-2.81286703339828
18.869 sec,-2.81357080986649
18.87 sec,-2.81417521105069
18.871 sec,-2.81468006743522
18.872 sec,-2.81508521892498
18.873 sec,-2.81539051486296
18.874 sec,-2.81559581404688
18.875 sec,-2.81570098474483
18.876 sec,-2.81570590471007
18.877 sec,-2.81561046119482
18.878 sec,-2.81541455096317
18.879 sec,-2.81511808030303
18.88 sec,-2.81472096503719
18.881 sec,-2.81422313053335
18.882 sec,-2.81362451171334
18.883 sec,-2.81292505306129
18.884 sec,-2.81212470863094
18.885 sec,-2.81122344205193
18.886 sec,-2.81022122653527
18.887 sec,-2.80911804487774
18.888 sec,-2.80791388946538
18.889 sec,-2.80660876227616
18.89 sec,-2.80520267488152
18.891 sec,-2.80369564844706
18.892 sec,-2.80208771373234
18.893 sec,-2.80037891108961
18.894 sec,-2.79856929046173
18.895 sec,-2.796658911379
18.896 sec,-2.7946478429552
18.897 sec,-2.79253616388257
18.898 sec,-2.79032396242589
18.899 sec,-2.78801133641564
18.9 sec,-2.78559839324018
18.901 sec,-2.78308524983698
18.902 sec,-2.78047203268297
18.903 sec,-2.77775887778388
18.904 sec,-2.77494593066268
18.905 sec,-2.7720333463471
18.906 sec,-2.76902128935613
18.907 sec,-2.76590993368565
18.908 sec,-2.76269946279317
18.909 sec,-2.75939006958151
18.91 sec,-2.75598195638165
18.911 sec,-2.75247533493459
18.912 sec,-2.74887042637237
18.913 sec,-2.74516746119801
18.914 sec,-2.74136667926467
18.915 sec,-2.73746832975382
18.916 sec,-2.73347267115248
18.917 sec,-2.72937997122958
18.918 sec,-2.72519050701135
18.919 sec,-2.72090456475587
18.92 sec,-2.71652243992659
18.921 sec,-2.71204443716509
18.922 sec,-2.70747087026277
18.923 sec,-2.7028020621318
18.924 sec,-2.698038344775
18.925 sec,-2.69318005925498
18.926 sec,-2.68822755566222
18.927 sec,-2.68318119308241
18.928 sec,-2.67804133956283
18.929 sec,-2.67280837207779
18.93 sec,-2.66748267649326
18.931 sec,-2.66206464753063
18.932 sec,-2.65655468872952
18.933 sec,-2.65095321240973
18.934 sec,-2.64526063963242
18.935 sec,-2.63947740016026
18.936 sec,-2.63360393241686
18.937 sec,-2.62764068344524
18.938 sec,-2.62158810886553
18.939 sec,-2.6154466728317
18.94 sec,-2.60921684798762
18.941 sec,-2.60289911542209
18.942 sec,-2.59649396462313
18.943 sec,-2.59000189343145
18.944 sec,-2.58342340799302
18.945 sec,-2.57675902271089
18.946 sec,-2.57000926019609
18.947 sec,-2.56317465121785
18.948 sec,-2.5562557346529
18.949 sec,-2.54925305743398
18.95 sec,-2.54216717449759
18.951 sec,-2.5349986487309
18.952 sec,-2.52774805091789
18.953 sec,-2.5204159596847
18.954 sec,-2.51300296144421
18.955 sec,-2.50550965033983
18.956 sec,-2.49793662818848
18.957 sec,-2.49028450442293
18.958 sec,-2.48255389603319
18.959 sec,-2.47474542750736
18.96 sec,-2.46685973077154
18.961 sec,-2.45889744512913
18.962 sec,-2.45085921719933
18.963 sec,-2.4427457008549
18.964 sec,-2.43455755715932
18.965 sec,-2.42629545430298
18.966 sec,-2.41796006753895
18.967 sec,-2.40955207911783
18.968 sec,-2.40107217822197
18.969 sec,-2.39252106089904
18.97 sec,-2.38389942999486
18.971 sec,-2.37520799508557
18.972 sec,-2.3664474724091
18.973 sec,-2.35761858479599
18.974 sec,-2.34872206159963
18.975 sec,-2.33975863862564
18.976 sec,-2.33072905806087
18.977 sec,-2.32163406840148
18.978 sec,-2.31247442438068
18.979 sec,-2.30325088689559
18.98 sec,-2.29396422293365
18.981 sec,-2.28461520549826
18.982 sec,-2.27520461353406
18.983 sec,-2.26573323185132
18.984 sec,-2.25620185104998
18.985 sec,-2.24661126744298
18.986 sec,-2.23696228297903
18.987 sec,-2.22725570516486
18.988 sec,-2.21749234698687
18.989 sec,-2.20767302683228
18.99 sec,-2.19779856840958
18.991 sec,-2.18786980066872
18.992 sec,-2.1778875577205
18.993 sec,-2.16913060636092
18.993 sec,-2.16913060635861
18.994 sec,-2.15905445207581
18.995 sec,-2.14892941936317
18.996 sec,-2.13875835189027
18.997 sec,-2.12854215666185
18.998 sec,-2.11828174310376
18.999 sec,-2.10797802297086
19 sec,-2.09763191025494
19.001 sec,-2.08724432109294
19.002 sec,-2.07681617367506
19.003 sec,-2.06634838815315
19.004 sec,-2.05584188654919
19.005 sec,-2.04529759266394
19.006 sec,-2.03471643198571
19.007 sec,-2.02409933159936
19.008 sec,-2.01344722009531
19.009 sec,-2.00276102747894
19.01 sec,-1.99204168508003
19.011 sec,-1.98129012546241
19.012 sec,-1.9705072823338
19.013 sec,-1.95969409045594
19.014 sec,-1.94885148555483
19.015 sec,-1.9379804042312
19.016 sec,-1.9270817838713
19.017 sec,-1.91615656255778
19.018 sec,-1.90520567898092
19.019 sec,-1.89423007235014
19.02 sec,-1.88323068230551
19.021 sec,-1.87220844882986
19.022 sec,-1.86116431216097
19.023 sec,-1.85009921270397
19.024 sec,-1.83901409094426
19.025 sec,-1.8279098873604
19.026 sec,-1.8167875423376
19.027 sec,-1.80564799608126
19.028 sec,-1.79449218853098
19.029 sec,-1.78332105927479
19.03 sec,-1.77213554746378
19.031 sec,-1.76093659172691
19.032 sec,-1.74972513008632
19.033 sec,-1.73850209987287
19.034 sec,-1.72726843764206
19.035 sec,-1.71602507909024
19.036 sec,-1.70477295897128
19.037 sec,-1.69351301101351
19.038 sec,-1.68224616783706
19.039 sec,-1.67097336087152
19.04 sec,-1.65969552027408
19.041 sec,-1.64841357484793
19.042 sec,-1.63712845196119
19.043 sec,-1.62584107746605
19.044 sec,-1.61455237561851
19.045 sec,-1.6032632689983
19.046 sec,-1.5919746784294
19.046 sec,-1.58778525229411
19.046 sec,-1.58778525229154
19.047 sec,-1.57649621602038
19.048 sec,-1.56520555818533
19.049 sec,-1.55391387729568
19.05 sec,-1.54262209777638
19.051 sec,-1.53133114411607
19.052 sec,-1.52004194077926
19.053 sec,-1.50875541211849
19.054 sec,-1.4974724822865
19.055 sec,-1.48619407514826
19.056 sec,-1.47492111419323
19.057 sec,-1.46365452244731
19.058 sec,-1.45239522238505
19.059 sec,-1.44114413584164
19.06 sec,-1.42990218392521
19.061 sec,-1.41867028692892
19.062 sec,-1.40744936424314
19.063 sec,-1.39624033426774
19.064 sec,-1.3850441143244
19.065 sec,-1.37386162056902
19.066 sec,-1.36269376790409
19.067 sec,-1.35154146989131
19.068 sec,-1.34040563866414
19.069 sec,-1.32928718484052
19.07 sec,-1.31818701743576
19.071 sec,-1.30710604377548
19.072 sec,-1.29604516940857
19.073 sec,-1.28500529802054
19.074 sec,-1.27398733134671
19.075 sec,-1.26299216908584
19.076 sec,-1.25202070881368
19.077 sec,-1.24107384589684
19.078 sec,-1.23015247340678
19.079 sec,-1.21925748203394
19.08 sec,-1.20838976000219
19.081 sec,-1.1975501929833
19.082 sec,-1.18673966401177
19.083 sec,-1.17595905339988
19.084 sec,-1.16520923865282
19.085 sec,-1.15449109438418
19.086 sec,-1.14380549223168
19.087 sec,-1.13315330077307
19.088 sec,-1.12253538544238
19.089 sec,-1.11195260844637
19.09 sec,-1.10140582868132
19.091 sec,-1.09089590165003
19.092 sec,-1.08042367937919
19.093 sec,-1.06999001033695
19.094 sec,-1.05959573935088
19.095 sec,-1.04924170752632
19.096 sec,-1.03892875216484
19.097 sec,-1.02865770668319
19.098 sec,-1.01842940053262
19.099 sec,-1.00824465911839
19.1 sec,-0.998104303719783
19.101 sec,-0.988009151410475
19.102 sec,-0.977960014979167
19.103 sec,-0.967957702850696
19.104 sec,-0.958003019007503
19.105 sec,-0.948096762911554
19.106 sec,-0.938239729426494
19.107 sec,-0.928432708740479
19.108 sec,-0.918676486289218
19.109 sec,-0.90897184267946
19.11 sec,-0.899319553613052
19.111 sec,-0.889720389811299
19.112 sec,-0.880175116939852
19.113 sec,-0.870684495534039
19.114 sec,-0.861249280924631
19.115 sec,-0.851870223164152
19.116 sec,-0.842548066953536
19.117 sec,-0.833283551569477
19.118 sec,-0.824077410792054
19.119 sec,-0.81493037283305
19.12 sec,-0.805843160264619
19.121 sec,-0.796816489948585
19.122 sec,-0.787851072966225
19.123 sec,-0.778947614548575
19.124 sec,-0.770106814007297
19.125 sec,-0.76132936466608
19.126 sec,-0.75261595379255
19.127 sec,-0.74396726253084
19.128 sec,-0.735383965834637
19.129 sec,-0.72686673240084
19.13 sec,-0.718416224603802
19.131 sec,-0.710033098430132
19.132 sec,-0.701718003414112
19.133 sec,-0.69347158257372
19.134 sec,-0.685294472347225
19.135 sec,-0.677187302530432
19.136 sec,-0.669150696214527
19.137 sec,-0.661185269724574
19.138 sec,-0.653291632558588
19.139 sec,-0.645470387327303
19.14 sec,-0.637722129694569
19.141 sec,-0.630047448318341
19.142 sec,-0.622446924792466
19.143 sec,-0.614921133588945
19.144 sec,-0.607470642001025
19.145 sec,-0.600096010086878
19.146 sec,-0.592797790613999
19.147 sec,-0.585576529004253
19.148 sec,-0.57843276327964
19.149 sec,-0.571367024008765
19.15 sec,-0.564379834253981
19.151 sec,-0.55747170951927
19.152 sec,-0.550643157698802
19.153 sec,-0.543894679026268
19.154 sec,-0.537226766024872
19.155 sec,-0.530639903458125
19.156 sec,-0.524134568281276
19.157 sec,-0.51771122959357
19.158 sec,-0.511370348591252
19.159 sec,-0.505112378521227
19.16 sec,-0.498937764635593
19.161 sec,-0.492846944146831
19.162 sec,-0.486840346183828
19.163 sec,-0.480918391748631
19.164 sec,-0.475081493674018
19.165 sec,-0.469330056581767
19.166 sec,-0.463664476841804
19.167 sec,-0.458085142532064
19.168 sec,-0.452592433399173
19.169 sec,-0.447186720819909
19.17 sec,-0.441868367763496
19.171 sec,-0.436637728754661
19.172 sec,-0.431495149837521
19.173 sec,-0.426440968540246
19.174 sec,-0.421475513840628
19.175 sec,-0.416599106132343
19.176 sec,-0.411812057192115
19.177 sec,-0.407114670147703
19.178 sec,-0.402507239446689
19.179 sec,-0.397990050826098
19.18 sec,-0.393563381282887
19.181 sec,-0.389227499045239
19.182 sec,-0.384982663544725
19.183 sec,-0.380829125389274
19.184 sec,-0.376767126337038
19.185 sec,-0.372796899271086
19.186 sec,-0.368918668174912
19.187 sec,-0.365132648108895
19.188 sec,-0.361439045187528
19.189 sec,-0.35783805655754
19.19 sec,-0.354329870376908
19.191 sec,-0.350914665794678
19.192 sec,-0.347592612931726
19.193 sec,-0.344363872862335
19.194 sec,-0.341228597596664
19.195 sec,-0.338186930064099
19.196 sec,-0.335239004097469
19.197 sec,-0.332384944418161
19.198 sec,-0.329624866622084
19.199 sec,-0.326958877166555
19.2 sec,-0.324387073358031
19.201 sec,-0.321909543340766
19.202 sec,-0.319526366086311
19.203 sec,-0.317237611383954
19.204 sec,-0.315043339832007
19.205 sec,-0.312943602830003
19.206 sec,-0.310938442571793
19.207 sec,-0.309027892039516
19.208 sec,-0.307211974998489
19.209 sec,-0.305490705992968
19.21 sec,-0.303864090342818
19.211 sec,-0.302332124141073
19.212 sec,-0.300894794252419
19.213 sec,-0.299552078312534
19.214 sec,-0.298303944728353
19.215 sec,-0.297150352679232
19.216 sec,-0.296091252118989
19.217 sec,-0.295126583778885
19.218 sec,-0.294256279171444
19.219 sec,-0.293480260595241
19.22 sec,-0.292798441140547
19.221 sec,-0.292210724695867
19.222 sec,-0.291717005955402
19.223 sec,-0.291317170427391
19.224 sec,-0.291011094443365
19.225 sec,-0.290798645168297
19.226 sec,-0.290679680611615
19.227 sec,-0.29065404963917
19.228 sec,-0.290721591986048
19.229 sec,-0.290882138270295
19.23 sec,-0.291135510007549
19.231 sec,-0.291481519626529
19.232 sec,-0.29191997048545
19.233 sec,-0.292450656889299
19.234 sec,-0.293073364108038
19.235 sec,-0.293787868395643
19.236 sec,-0.294593937010061
19.237 sec,-0.295491328234042
19.238 sec,-0.296479791396874
19.239 sec,-0.297559066896936
19.24 sec,-0.298728886225209
19.241 sec,-0.299988971989605
19.242 sec,-0.301339037940191
19.243 sec,-0.302778788995291
19.244 sec,-0.304307921268444
19.245 sec,-0.30592612209624
19.246 sec,-0.307633070067003
19.247 sec,-0.309428435050369
19.248 sec,-0.311311878227694
19.249 sec,-0.313283052123322
19.25 sec,-0.315341600636724
19.251 sec,-0.31748715907549
19.252 sec,-0.319719354189146
19.253 sec,-0.322037804203812
19.254 sec,-0.324442118857744
19.255 sec,-0.32693189943769
19.256 sec,-0.329506738816075
19.257 sec,-0.332166221489045
19.258 sec,-0.334909923615289
19.259 sec,-0.337737413055731
19.26 sec,-0.340648249414062
19.261 sec,-0.343641984078023
19.262 sec,-0.346718160261554
19.263 sec,-0.349876313047754
19.264 sec,-0.353115969432616
19.265 sec,-0.356436648369593
19.266 sec,-0.359837860814944
19.267 sec,-0.363319109773912
19.268 sec,-0.366879890347624
19.269 sec,-0.370519689780838
19.27 sec,-0.374237987510464
19.271 sec,-0.378034255214808
19.272 sec,-0.381907956863675
19.273 sec,-0.385858548769188
19.274 sec,-0.389885479637311
19.275 sec,-0.393988190620302
19.276 sec,-0.398166115369737
19.277 sec,-0.402418680090367
19.278 sec,-0.406745303594746
19.279 sec,-0.411145397358539
19.28 sec,-0.415618365576575
19.281 sec,-0.420163605219664
19.282 sec,-0.424780506092093
19.283 sec,-0.429468450889852
19.284 sec,-0.434226815259614
19.285 sec,-0.439054967858313
19.286 sec,-0.443952270413596
19.287 sec,-0.448918077784763
19.288 sec,-0.453951738024578
19.289 sec,-0.459052592441669
19.29 sec,-0.464219975663579
19.291 sec,-0.46945321570059
19.292 sec,-0.47475163401012
19.293 sec,-0.480114545561817
19.294 sec,-0.485541258903315
19.295 sec,-0.491031076226624
19.296 sec,-0.496583293435166
19.297 sec,-0.502197200211407
19.298 sec,-0.507872080085157
19.299 sec,-0.513607210502539
19.3 sec,-0.519401862895473
19.301 sec,-0.5252553027518
19.302 sec,-0.531166789686059
19.303 sec,-0.537135577510756
19.304 sec,-0.543160914308376
19.305 sec,-0.549242042503804
19.306 sec,-0.55537819893743
19.307 sec,-0.561568614938785
19.308 sec,-0.567812516400777
19.309 sec,-0.574109123854404
19.31 sec,-0.580457652544035
19.311 sec,-0.586857312503335
19.312 sec,-0.5933073086315
19.313 sec,-0.599806840770289
19.314 sec,-0.606355103781341
19.315 sec,-0.612951287624142
19.316 sec,-0.619594577434401
19.317 sec,-0.626284153603028
19.318 sec,-0.633019191855418
19.319 sec,-0.639798863331469
19.32 sec,-0.646622334665832
19.321 sec,-0.653488768068731
19.322 sec,-0.66039732140731
19.323 sec,-0.667347148287228
19.324 sec,-0.674337398134924
19.325 sec,-0.681367216280095
19.326 sec,-0.688435744038808
19.327 sec,-0.695542118796861
19.328 sec,-0.7026854740936
19.329 sec,-0.709864939706231
19.33 sec,-0.717079641734337
19.331 sec,-0.724328702684963
19.332 sec,-0.73161124155798
19.333 sec,-0.738926373931793
19.334 sec,-0.746273212049483
19.335 sec,-0.753650864905261
19.336 sec,-0.761058438331216
19.337 sec,-0.768495035084515
19.338 sec,-0.77595975493479
19.339 sec,-0.783451694751951
19.34 sec,-0.790969948594222
19.341 sec,-0.798513607796561
19.342 sec,-0.806081761059298
19.343 sec,-0.813673494537095
19.344 sec,-0.821287891928116
19.345 sec,-0.828924034563567
19.346 sec,-0.836581001497437
19.347 sec,-0.844257869596451
19.348 sec,-0.851953713630258
19.349 sec,-0.859667606362006
19.35 sec,-0.867398618638874
19.351 sec,-0.875145819483051
19.352 sec,-0.882908276182778
19.353 sec,-0.890685054383614
19.354 sec,-0.898475218179987
19.355 sec,-0.906277830206716
19.356 sec,-0.914091951730891
19.357 sec,-0.92191664274382
19.358 sec,-0.92975096205314
19.359 sec,-0.937593967375074
19.36 sec,-0.945444715426804
19.361 sec,-0.953302262018986
19.362 sec,-0.961165662148373
19.363 sec,-0.969033970090529
19.364 sec,-0.976906239492645
19.365 sec,-0.984781523466414
19.366 sec,-0.992658874681017
19.367 sec,-1.00053734545623
19.368 sec,-1.00841598785542
19.369 sec,-1.01629385377878
19.37 sec,-1.0241699950565
19.371 sec,-1.03204346354194
19.372 sec,-1.0399133112049
19.373 sec,-1.04777859022492
19.374 sec,-1.05563835308441
19.375 sec,-1.06349165266206
19.376 sec,-1.07133754232594
19.377 sec,-1.07917507602676
19.378 sec,-1.08700330839107
19.379 sec,-1.09482129481435
19.38 sec,-1.10262809155407
19.381 sec,-1.11042275582281
19.382 sec,-1.11820434588104
19.383 sec,-1.12597192113013
19.384 sec,-1.13372454220512
19.385 sec,-1.14146127106725
19.386 sec,-1.14918117109674
19.387 sec,-1.15688330718506
19.388 sec,-1.16456674582736
19.389 sec,-1.17223055521468
19.39 sec,-1.17987380532592
19.391 sec,-1.18749556801976
19.392 sec,-1.19509491712645
19.393 sec,-1.20267092853933
19.394 sec,-1.21022268030621
19.395 sec,-1.21774925272055
19.396 sec,-1.22524972841249
19.397 sec,-1.23272319243963
19.398 sec,-1.24016873237757
19.399 sec,-1.24758543841027
19.4 sec,-1.25497240342017
19.401 sec,-1.26232872307805
19.402 sec,-1.26965349593265
19.403 sec,-1.27694582350003
19.404 sec,-1.28420481035262
19.405 sec,-1.29142956420802
19.406 sec,-1.29861919601759
19.407 sec,-1.30577282005456
19.408 sec,-1.31288955400207
19.409 sec,-1.31996851904063
19.41 sec,-1.32700883993552
19.411 sec,-1.33400964512367
19.412 sec,-1.34097006680025
19.413 sec,-1.34788924100497
19.414 sec,-1.35476630770794
19.415 sec,-1.36160041089526
19.416 sec,-1.3683906986541
19.417 sec,-1.37513632325752
19.418 sec,-1.38183644124887
19.419 sec,-1.3884902135257
19.42 sec,-1.3950968054234
19.421 sec,-1.40165538679833
19.422 sec,-1.40816513211061
19.423 sec,-1.41462522050629
19.424 sec,-1.42103483589934
19.425 sec,-1.42739316705295
19.426 sec,-1.43369940766059
19.427 sec,-1.43995275642638
19.428 sec,-1.44615241714519
19.429 sec,-1.45229759878212
19.43 sec,-1.45838751555153
19.431 sec,-1.46442138699564
19.432 sec,-1.47039843806244
19.433 sec,-1.47631789918337
19.434 sec,-1.48217900635018
19.435 sec,-1.48798100119147
19.436 sec,-1.49372313104861
19.437 sec,-1.49940464905111
19.438 sec,-1.50502481419149
19.439 sec,-1.5105828913995
19.44 sec,-1.51607815161589
19.441 sec,-1.52150987186549
19.442 sec,-1.5268773353298
19.443 sec,-1.53217983141891
19.444 sec,-1.53741665584291
19.445 sec,-1.54258711068266
19.446 sec,-1.54769050445986
19.447 sec,-1.55272615220669
19.448 sec,-1.55769337553463
19.449 sec,-1.5625915027028
19.45 sec,-1.56741986868556
19.451 sec,-1.57217781523952
19.452 sec,-1.57686469096985
19.453 sec,-1.58147985139603
19.454 sec,-1.58602265901679
19.455 sec,-1.59049248337446
19.456 sec,-1.5948887011187
19.457 sec,-1.59921069606941
19.458 sec,-1.60345785927905
19.459 sec,-1.60762958909422
19.46 sec,-1.61172529121654
19.461 sec,-1.61574437876283
19.462 sec,-1.61968627232457
19.463 sec,-1.62355040002663
19.464 sec,-1.62733619758527
19.465 sec,-1.63104310836545
19.466 sec,-1.6346705834373
19.467 sec,-1.63821808163195
19.468 sec,-1.64168506959656
19.469 sec,-1.64507102184859
19.47 sec,-1.64837542082928
19.471 sec,-1.65159775695647
19.472 sec,-1.65473752867651
19.473 sec,-1.65779424251547
19.474 sec,-1.66076741312956
19.475 sec,-1.66365656335473
19.476 sec,-1.6664612242555
19.477 sec,-1.66918093517299
19.478 sec,-1.67181524377215
19.479 sec,-1.67436370608812
19.48 sec,-1.67682588657192
19.481 sec,-1.67920135813513
19.482 sec,-1.6814897021939
19.483 sec,-1.68369050871207
19.484 sec,-1.68580337624343
19.485 sec,-1.68782791197323
19.486 sec,-1.68976373175875
19.487 sec,-1.6916104601691
19.488 sec,-1.69336773052411
19.489 sec,-1.69503518493244
19.49 sec,-1.69661247432876
19.491 sec,-1.6980992585101
19.492 sec,-1.69949520617135
19.493 sec,-1.70079999493986
19.494 sec,-1.70201331140917
19.495 sec,-1.70313485117191
19.496 sec,-1.70416431885179
19.497 sec,-1.70510142813464
19.498 sec,-1.70594590179869
19.499 sec,-1.70669747174391
19.5 sec,-1.70735587902038
19.501 sec,-1.70792087385588
19.502 sec,-1.70839221568253
19.503 sec,-1.70876967316252
19.504 sec,-1.70905302421295
19.505 sec,-1.70924205602976
19.506 sec,-1.70933656511078
19.507 sec,-1.7093363572778
19.508 sec,-1.70924124769777
19.509 sec,-1.70905106090312
19.51 sec,-1.70876563081109
19.511 sec,-1.70838480074217
19.512 sec,-1.70790842343763
19.513 sec,-1.70733636107613
19.514 sec,-1.70666848528936
19.515 sec,-1.70590467717678
19.516 sec,-1.70504482731946
19.517 sec,-1.70408883579295
19.518 sec,-1.70303661217917
19.519 sec,-1.70188807557753
19.52 sec,-1.70064315461489
19.521 sec,-1.69930178745481
19.522 sec,-1.69786392180564
19.523 sec,-1.69632951492789
19.524 sec,-1.69469853364048
19.525 sec,-1.69297095432615
19.526 sec,-1.69114676293591
19.527 sec,-1.68922595499249
19.528 sec,-1.687208535593
